Mistral-7B-Instruct_prune_lora,20.07997993488028,9.960169315338135,22.92
Mistral-7B-Instruct_prune_lora,23.415014959625147,8.54152774810791,22.92
Mistral-7B-Instruct_prune_lora,23.890804948136815,8.371421575546265,22.92
Mistral-7B-Instruct_prune_lora,23.53744480007858,6.670222759246826,22.92
Mistral-7B-Instruct_prune_lora,25.36472652815788,4.179031848907471,22.92
Mistral-7B-Instruct_prune_lora,20.03480951090569,9.982625484466553,22.92
Mistral-7B-Instruct_prune_lora,42.65738266294277,4.688520193099976,22.92
Mistral-7B-Instruct_prune_lora,43.31733441512101,4.61708927154541,22.92
Mistral-7B-Instruct_prune_lora,44.125959655888856,3.5579962730407715,22.92
Mistral-7B-Instruct_prune_lora,45.41274045540397,2.334146738052368,22.92
Meta-Llama-3-8B_ms-marco,25.575575668658466,7.819960832595825,30.17
Meta-Llama-3-8B_ms-marco,31.806605587850243,6.288002014160156,30.17
Meta-Llama-3-8B_ms-marco,32.06638131388705,6.2370617389678955,30.17
Meta-Llama-3-8B_ms-marco,31.757878642663368,6.29764986038208,30.17
Meta-Llama-3-8B_ms-marco,31.96272291840422,6.257289171218872,30.17
Mistral-7B-Instruct_prune_lora_awq,2.9026202124139084,68.90326166152954,3.65
Mistral-7B-Instruct_prune_lora_awq,3.0478611702050626,65.61978673934937,3.65
Mistral-7B-Instruct_prune_lora_awq,3.083268306865141,64.86623287200928,3.65
Mistral-7B-Instruct_prune_lora_awq,3.068437948820943,65.17974400520325,3.65
Mistral-7B-Instruct_prune_lora_awq,3.072058666120328,65.10292339324951,3.65
Mistral-7B-Instruct_prune_lora_awq,2.673348976815264,74.81252980232239,3.65
Mistral-7B-Instruct_prune_lora_awq,3.097978716356849,43.57680034637451,3.65
Mistral-7B-Instruct_prune_lora_awq,3.0871269332784608,64.78515601158142,3.65
Mistral-7B-Instruct_prune_lora_awq,3.071416592066884,65.11653304100037,3.65
Mistral-7B-Instruct_prune_lora_awq,3.069129790432008,65.16505122184753,3.65
Mistral-7B-Instruct_prune_lora_awq,2.5801403386345614,77.51516342163086,3.65
Mistral-7B-Instruct_prune_lora_awq,2.9891905476700997,66.90774536132812,3.65
Mistral-7B-Instruct_prune_lora_awq,3.0286884136271555,66.03518509864807,3.65
Mistral-7B-Instruct_prune_lora_awq,3.0687025838735975,42.037309408187866,3.65
Mistral-7B-Instruct_prune_lora_awq,3.015589117038786,66.32203269004822,3.65
Meta-Llama-3-8B_prune_lora_awq,2.8160742098462204,71.02085566520691,4.81
Meta-Llama-3-8B_prune_lora_awq,2.9484952265308135,67.83121037483215,4.81
Meta-Llama-3-8B_prune_lora_awq,2.9850275281220773,67.00105714797974,4.81
Meta-Llama-3-8B_prune_lora_awq,2.994435686557167,66.7905478477478,4.81
Meta-Llama-3-8B_prune_lora_awq,3.0381647946226495,65.82921385765076,4.81
Llama-2-7b-chat-hf_prune_lora_awq,3.1914819509381283,62.66681218147278,3.13
Llama-2-7b-chat-hf_prune_lora_awq,3.3487477940305626,59.723816871643066,3.13
Llama-2-7b-chat-hf_prune_lora_awq,3.4837896382184175,33.29707360267639,3.13
Llama-2-7b-chat-hf_prune_lora_awq,3.4295234987689414,36.739797830581665,3.13
Llama-2-7b-chat-hf_prune_lora_awq,3.347256333181027,59.750428438186646,3.13
